record_id,delivery_id,package_type,vehicle_type,region,weather_condition,distance_km,distance_group,delivery_time_hours_clean,expected_time_hours_clean,delayed,delivery_status,delivery_rating,delivery_cost
3187,3187,automobile parts,ev van,south,hot,280.7,250+ km,12,24,no,delivered,3,1434.55
3188,3188,pharmacy,ev bike,south,hot,286.3,250+ km,11,16,no,delivered,4,1516.97
3189,3189,furniture,ev van,north,foggy,44.3,0–49 km,4,8,no,delivered,4,332.69
3190,3190,electronics,van,east,stormy,162.3,150–199 km,9,5,yes,delayed,2,971.6
3191,3191,pharmacy,scooter,south,foggy,54.6,50–99 km,2,8,no,delivered,5,389.77
3192,3192,groceries,van,west,clear,146.4,100–149 km,5,4,yes,failed,1,791.78
3193,3193,documents,bike,south,hot,221.8,200–249 km,8,8,yes,delayed,2,1240.71
3194,3194,fragile items,ev bike,east,stormy,292.6,250+ km,10,7,yes,delayed,2,1632.7206
3195,3195,electronics,scooter,central,stormy,290.7,250+ km,10,8,yes,delayed,3,1571.77
3196,3196,documents,van,west,stormy,173.7,150–199 km,7,24,no,delivered,4,957.63
3197,3197,cosmetics,bike,south,hot,118.3,100–149 km,3,24,no,delivered,4,659.93
3198,3198,automobile parts,ev van,north,cold,108.5,100–149 km,6,16,no,delivered,4,636.13
3199,3199,furniture,van,west,hot,164.5,150–199 km,6,8,no,delivered,3,983.07
3200,3200,furniture,ev bike,south,hot,36.1,0–49 km,3,8,no,delivered,5,351.42
3201,3201,automobile parts,truck,north,hot,113.9,100–149 km,5,8,no,delivered,3,816.41
3202,3202,electronics,truck,west,cold,40.9,0–49 km,2,16,no,delivered,3,251.06
3203,3203,furniture,van,central,clear,19.5,0–49 km,1,24,no,delivered,5,124.71
3204,3204,documents,ev bike,west,hot,288.3,250+ km,10,16,no,delivered,5,1446.93
3205,3205,furniture,scooter,central,clear,96,50–99 km,2,3,no,delivered,5,625.25
3206,3206,automobile parts,ev van,north,foggy,142.4,100–149 km,6,8,no,delivered,3,831.32
3207,3207,pharmacy,van,central,clear,209.1,200–249 km,6,16,no,delivered,5,1174.89
3208,3208,automobile parts,bike,south,foggy,153.4,150–199 km,8,16,no,delivered,4,858.92
3209,3209,furniture,ev van,east,foggy,269.9,250+ km,9,7,yes,delayed,3,1518.51
3210,3210,fragile items,bike,south,foggy,273,250+ km,9,16,no,delivered,5,1471.62
3211,3211,clothing,van,west,cold,84.1,50–99 km,3,24,no,delivered,5,533.48
3212,3212,documents,ev bike,central,rainy,129.1,100–149 km,7,24,no,delivered,5,792.92
3213,3213,documents,van,central,clear,60.9,50–99 km,2,24,no,delivered,5,393.78
3214,3214,cosmetics,scooter,south,clear,279.4,250+ km,5,7,no,delivered,3,1493.74
3215,3215,furniture,scooter,east,hot,19,0–49 km,2,8,no,delivered,4,285.63
3216,3216,documents,ev bike,central,rainy,242.1,200–249 km,10,6,yes,delayed,2,1339.97
3217,3217,clothing,truck,south,foggy,249.5,200–249 km,14,16,no,delivered,4,1279.12
3218,3218,groceries,truck,central,hot,263.7,250+ km,10,8,yes,delayed,3,1465.15
3219,3219,clothing,truck,east,cold,195.3,150–199 km,7,8,no,delivered,4,1175.2
3220,3220,cosmetics,scooter,east,clear,155.2,150–199 km,3,16,no,delivered,3,846.83
3221,3221,fragile items,ev van,central,hot,181.5,150–199 km,7,5,yes,delayed,2,1005.2
3222,3222,automobile parts,scooter,central,foggy,58.2,50–99 km,6,3,yes,delayed,3,428.63
3223,3223,documents,ev van,central,stormy,53.5,50–99 km,8,24,no,delivered,4,309.2
3224,3224,groceries,ev bike,north,rainy,237.9,200–249 km,11,16,no,delivered,5,1336.86
3225,3225,furniture,bike,north,clear,164,150–199 km,5,24,no,delivered,5,934.39
3226,3226,furniture,scooter,north,hot,279.7,250+ km,10,8,yes,delayed,2,1521.93
3227,3227,furniture,truck,east,stormy,81,50–99 km,9,16,no,delivered,4,457.02
3228,3228,clothing,bike,east,foggy,85.5,50–99 km,7,3,yes,delayed,3,517.31
3229,3229,clothing,ev van,south,foggy,153.6,150–199 km,8,24,no,delivered,4,806.61
3230,3230,groceries,van,west,stormy,24.6,0–49 km,8,8,yes,delayed,2,259.06
3231,3231,electronics,ev van,south,foggy,223,200–249 km,9,6,yes,delayed,2,1180.12
3232,3232,electronics,bike,central,cold,50.9,50–99 km,3,16,no,delivered,4,303.73
3233,3233,furniture,bike,south,rainy,169.1,150–199 km,8,5,yes,delayed,3,904.23
3234,3234,fragile items,truck,east,stormy,30.5,0–49 km,6,2,yes,delayed,3,317.16
3235,3235,furniture,ev bike,north,stormy,123.3,100–149 km,11,8,yes,delayed,2,744.7
3236,3236,electronics,ev van,north,rainy,168,150–199 km,5,5,yes,delayed,2,905.99
3237,3237,fragile items,ev bike,north,rainy,159.5,150–199 km,8,16,no,delivered,4,910.87
3238,3238,cosmetics,ev bike,north,stormy,292.6,250+ km,14,8,yes,delayed,2,1632.7206
3239,3239,documents,bike,north,foggy,201.4,200–249 km,9,16,no,delivered,4,1070.3
3240,3240,documents,truck,east,cold,160.4,150–199 km,7,5,yes,delayed,2,983.01
3241,3241,automobile parts,ev bike,west,rainy,196.4,150–199 km,11,24,no,delivered,4,1044.34
3242,3242,furniture,van,west,stormy,222.1,200–249 km,8,24,no,delivered,4,1187.3
3243,3243,clothing,ev van,central,foggy,286.5,250+ km,11,24,no,delivered,5,1551.39
3244,3244,documents,ev van,east,foggy,45,0–49 km,6,16,no,delivered,4,245.34
3245,3245,documents,ev van,north,stormy,214.5,200–249 km,9,24,no,delivered,5,1080.69
3246,3246,groceries,ev van,central,hot,4.8,0–49 km,2,24,no,delivered,4,117.09
3247,3247,groceries,truck,central,rainy,3.6,0–49 km,5,8,no,delivered,4,168.83
3248,3248,furniture,ev bike,south,stormy,214.4,200–249 km,10,24,no,delivered,4,1107.73
3249,3249,documents,bike,central,cold,166.7,150–199 km,7,16,no,delivered,5,956.11
3250,3250,pharmacy,scooter,east,cold,240.1,200–249 km,7,16,no,delivered,3,1290.05
3251,3251,furniture,truck,south,stormy,113.9,100–149 km,6,4,yes,failed,2,752.97
3252,3252,automobile parts,bike,north,clear,46.6,0–49 km,2,8,no,delivered,4,400.47
3253,3253,fragile items,ev bike,central,cold,193.4,150–199 km,7,5,yes,delayed,2,1105.14
3254,3254,documents,scooter,west,cold,156.7,150–199 km,6,5,yes,delayed,2,963.28
3255,3255,electronics,van,east,cold,90.2,50–99 km,4,3,yes,delayed,2,566.28
3256,3256,pharmacy,scooter,west,hot,140.2,100–149 km,5,4,yes,failed,2,861.58
3257,3257,groceries,truck,west,clear,165,150–199 km,4,5,no,delivered,5,911.78
3258,3258,automobile parts,bike,east,stormy,62.6,50–99 km,7,24,no,delivered,4,315.88
3259,3259,groceries,ev bike,south,rainy,220.4,200–249 km,7,8,no,delivered,4,1295.48
3260,3260,documents,ev van,east,hot,182.6,150–199 km,6,24,no,delivered,4,960.94
3261,3261,groceries,ev bike,west,clear,20.7,0–49 km,2,16,no,delivered,3,135.51
3262,3262,fragile items,scooter,north,clear,150.7,150–199 km,5,16,no,delivered,5,899.24
3263,3263,clothing,scooter,north,hot,81.7,50–99 km,4,24,no,delivered,5,444.2
3264,3264,automobile parts,scooter,central,rainy,266.7,250+ km,12,24,no,delivered,4,1471.08
3265,3265,documents,truck,east,clear,135.7,100–149 km,4,4,yes,delayed,2,824.68
3266,3266,fragile items,ev van,west,clear,43.9,0–49 km,3,24,no,delivered,3,240.35
3267,3267,furniture,ev van,east,rainy,200.1,200–249 km,11,6,yes,failed,1,1182.11
3268,3268,pharmacy,ev van,central,foggy,80,50–99 km,5,16,no,delivered,5,416.26
3269,3269,clothing,ev bike,south,hot,287.8,250+ km,10,7,yes,failed,2,1586.47
3270,3270,cosmetics,scooter,north,stormy,11.5,0–49 km,6,16,no,delivered,4,110.78
3271,3271,pharmacy,van,west,foggy,40.2,0–49 km,4,24,no,delivered,5,232.5
3272,3272,furniture,scooter,south,cold,297.1,250+ km,6,8,no,delivered,4,1632.7206
3273,3273,furniture,bike,west,hot,284.5,250+ km,11,8,yes,delayed,2,1548.15
3274,3274,pharmacy,ev bike,east,foggy,19.2,0–49 km,1,24,no,delivered,4,233.43
3275,3275,furniture,truck,south,cold,114.3,100–149 km,2,4,no,delivered,5,715.16
3276,3276,automobile parts,ev van,east,hot,282.2,250+ km,7,7,no,delivered,5,1541.4
3277,3277,electronics,ev van,east,foggy,82,50–99 km,6,8,no,delivered,4,614.1
3278,3278,documents,truck,east,foggy,258,250+ km,9,16,no,delivered,5,1424.43
3279,3279,fragile items,bike,south,clear,156.8,150–199 km,8,8,yes,delayed,2,985.85
3280,3280,fragile items,van,south,hot,242.5,200–249 km,10,8,yes,delayed,2,1455.18
3281,3281,groceries,van,south,stormy,199.4,150–199 km,9,8,yes,failed,1,1140.53
3282,3282,furniture,ev bike,east,clear,241.5,200–249 km,7,16,no,delivered,3,1351.05
3283,3283,electronics,truck,central,clear,104,100–149 km,4,8,no,delivered,4,722.99
3284,3284,clothing,ev bike,south,clear,295.4,250+ km,9,7,yes,failed,1,1578.27
3285,3285,automobile parts,bike,west,clear,119.3,100–149 km,4,24,no,delivered,4,690.13
3286,3286,pharmacy,bike,north,rainy,12.4,0–49 km,3,16,no,delivered,5,163.97
3287,3287,electronics,ev van,north,hot,230.6,200–249 km,7,16,no,delivered,4,1213.96
3288,3288,fragile items,van,west,cold,66.1,50–99 km,3,16,no,delivered,3,412.61
3289,3289,groceries,ev bike,west,foggy,28.7,0–49 km,4,8,no,delivered,5,260.57
3290,3290,pharmacy,ev van,west,stormy,205.8,200–249 km,9,6,yes,delayed,2,1117.13
3291,3291,fragile items,bike,east,stormy,234.1,200–249 km,14,8,yes,delayed,2,1272
3292,3292,fragile items,ev bike,south,stormy,190.3,150–199 km,9,5,yes,delayed,3,1031.74
3293,3293,clothing,scooter,north,hot,74.3,50–99 km,3,16,no,delivered,4,513.52
3294,3294,groceries,bike,central,clear,63.7,50–99 km,3,24,no,delivered,4,364.01
3295,3295,documents,scooter,north,stormy,94.6,50–99 km,8,16,no,delivered,4,555.83
3296,3296,automobile parts,ev bike,central,foggy,206.7,200–249 km,8,8,yes,delayed,3,1222.66
3297,3297,fragile items,bike,south,hot,18.7,0–49 km,0,16,no,delivered,5,200.09
3298,3298,pharmacy,ev bike,east,cold,258.5,250+ km,7,24,no,delivered,4,1360.03
3299,3299,electronics,van,north,foggy,288.9,250+ km,10,8,yes,delayed,2,1565.29
3300,3300,fragile items,scooter,west,stormy,265.6,250+ km,11,7,yes,failed,2,1470.28
3301,3301,pharmacy,scooter,east,rainy,127.6,100–149 km,6,8,no,delivered,4,834.48
3302,3302,documents,van,east,clear,158.6,150–199 km,3,8,no,delivered,4,954.68
3303,3303,groceries,van,north,clear,154.7,150–199 km,5,8,no,delivered,4,1022.12
3304,3304,furniture,scooter,south,cold,179.5,150–199 km,8,8,yes,delayed,3,1053.87
3305,3305,documents,truck,east,rainy,256.6,250+ km,12,24,no,delivered,5,1287.41
3306,3306,automobile parts,ev van,north,clear,259.8,250+ km,6,7,no,delivered,4,1372.04
3307,3307,automobile parts,van,west,rainy,94,50–99 km,6,3,yes,delayed,2,661.99
3308,3308,electronics,scooter,south,stormy,34.2,0–49 km,4,16,no,delivered,5,283.05
3309,3309,automobile parts,truck,west,foggy,167.2,150–199 km,6,8,no,delivered,3,1062.12
3310,3310,groceries,ev bike,north,clear,12.5,0–49 km,2,24,no,delivered,4,207.1
3311,3311,fragile items,truck,north,foggy,203.6,200–249 km,10,6,yes,delayed,2,1173.72
3312,3312,fragile items,truck,central,cold,214.2,200–249 km,7,8,no,delivered,4,1196.89
3313,3313,pharmacy,ev bike,south,foggy,201.7,200–249 km,9,6,yes,delayed,2,1185.52
3314,3314,cosmetics,ev van,central,cold,78.3,50–99 km,3,8,no,delivered,3,522.31
3315,3315,cosmetics,bike,west,foggy,223,200–249 km,5,16,no,delivered,4,1218.14
3316,3316,fragile items,ev van,east,rainy,88.5,50–99 km,3,8,no,delivered,4,547.99
3317,3317,groceries,ev van,west,stormy,127.9,100–149 km,7,8,no,delivered,4,790.89
3318,3318,cosmetics,ev van,east,cold,210,200–249 km,7,8,no,delivered,5,1227.82
3319,3319,automobile parts,van,south,hot,93.8,50–99 km,3,3,yes,delayed,2,623.94
3320,3320,automobile parts,ev van,central,cold,266.2,250+ km,6,8,no,delivered,3,1559.01
3321,3321,clothing,bike,north,clear,98.5,50–99 km,4,24,no,delivered,4,501.92
3322,3322,furniture,van,west,hot,258.2,250+ km,7,16,no,delivered,5,1414.12
3323,3323,furniture,ev van,west,clear,282.1,250+ km,10,7,yes,delayed,3,1572.85
3324,3324,pharmacy,scooter,north,hot,113,100–149 km,5,16,no,delivered,4,687.46
3325,3325,pharmacy,ev bike,west,rainy,16.4,0–49 km,6,2,yes,delayed,3,211.17
3326,3326,fragile items,scooter,central,hot,76.9,50–99 km,2,16,no,delivered,5,472.64
3327,3327,furniture,truck,south,foggy,231.3,200–249 km,8,8,yes,delayed,2,1273.93
3328,3328,cosmetics,truck,east,clear,29.5,0–49 km,0,16,no,delivered,5,270.32
3329,3329,automobile parts,ev van,south,hot,262.8,250+ km,5,7,no,delivered,5,1386.35
3330,3330,electronics,van,north,foggy,180,150–199 km,6,8,no,delivered,5,1090.12
3331,3331,pharmacy,ev bike,north,clear,239.3,200–249 km,4,8,no,delivered,5,1340.54
3332,3332,groceries,van,north,rainy,228,200–249 km,7,8,no,delivered,4,1257.88
3333,3333,automobile parts,van,west,rainy,226.2,200–249 km,12,6,yes,delayed,2,1215.92
3334,3334,furniture,bike,west,rainy,8.3,0–49 km,3,2,yes,delayed,3,95.6674
3335,3335,pharmacy,bike,north,foggy,221.9,200–249 km,10,24,no,delivered,4,1146.43
3336,3336,cosmetics,ev bike,north,foggy,203.6,200–249 km,8,8,yes,delayed,3,1183.46
3337,3337,documents,bike,central,rainy,180.9,150–199 km,6,5,yes,delayed,3,1042.4
3338,3338,furniture,bike,central,rainy,257.2,250+ km,11,24,no,delivered,5,1310.15
3339,3339,cosmetics,scooter,east,hot,159.2,150–199 km,4,5,no,delivered,4,889.14
3340,3340,cosmetics,van,west,stormy,171.6,150–199 km,9,5,yes,failed,1,1009.1
3341,3341,documents,bike,south,rainy,155.8,150–199 km,5,8,no,delivered,5,909.48
3342,3342,fragile items,truck,north,foggy,223.6,200–249 km,9,16,no,delivered,5,1166.39
3343,3343,clothing,ev bike,central,cold,279.2,250+ km,7,16,no,delivered,5,1480.48
3344,3344,documents,truck,south,clear,180.2,150–199 km,7,8,no,delivered,5,1072.73
3345,3345,fragile items,truck,south,cold,106.7,100–149 km,3,16,no,delivered,4,590.56
3346,3346,pharmacy,ev van,east,clear,154,150–199 km,5,24,no,delivered,5,871.43
3347,3347,furniture,ev van,west,rainy,283.8,250+ km,15,16,no,delivered,5,1461.81
3348,3348,pharmacy,truck,north,stormy,55.8,50–99 km,8,8,yes,failed,1,437.77
3349,3349,automobile parts,bike,east,rainy,272,250+ km,12,7,yes,delayed,3,1492.92
3350,3350,documents,ev bike,east,cold,249.7,200–249 km,10,6,yes,delayed,2,1361.83
3351,3351,documents,ev bike,west,hot,111.2,100–149 km,2,4,no,delivered,5,657.36
3352,3352,furniture,scooter,central,stormy,263.4,250+ km,16,16,yes,delayed,2,1460.73
3353,3353,fragile items,bike,west,foggy,225,200–249 km,11,6,yes,delayed,3,1214.93
3354,3354,furniture,bike,west,cold,284.6,250+ km,9,24,no,delivered,5,1474.42
3355,3355,cosmetics,scooter,central,foggy,153.1,150–199 km,8,16,no,delivered,3,781.82
3356,3356,fragile items,ev bike,east,cold,215.3,200–249 km,9,8,yes,failed,1,1324.52
3357,3357,automobile parts,ev van,north,cold,106.6,100–149 km,5,4,yes,delayed,3,705.55
3358,3358,furniture,bike,central,hot,115.4,100–149 km,6,8,no,delivered,3,708.05
3359,3359,furniture,van,central,hot,54.9,50–99 km,3,3,yes,delayed,2,354.89
3360,3360,electronics,ev van,central,stormy,173.1,150–199 km,7,8,no,delivered,5,1023.61
3361,3361,electronics,bike,central,cold,3.6,0–49 km,2,24,no,delivered,4,95.6674
3362,3362,furniture,ev van,central,stormy,275.7,250+ km,14,7,yes,failed,2,1489.94
3363,3363,cosmetics,bike,west,cold,100.1,100–149 km,4,4,yes,failed,1,613.95
3364,3364,fragile items,scooter,north,rainy,187.1,150–199 km,10,16,no,delivered,4,985
3365,3365,groceries,bike,west,foggy,292.3,250+ km,14,16,no,delivered,4,1492.91
3366,3366,pharmacy,ev bike,north,clear,126.1,100–149 km,7,16,no,delivered,5,671.39
3367,3367,fragile items,van,north,clear,22.4,0–49 km,1,2,no,delivered,5,206.67
3368,3368,documents,van,west,rainy,113.2,100–149 km,7,4,yes,delayed,2,698.35
3369,3369,clothing,truck,central,cold,294.2,250+ km,7,8,no,delivered,4,1583.09
3370,3370,automobile parts,scooter,south,rainy,287.4,250+ km,10,7,yes,delayed,2,1513.76
3371,3371,furniture,ev bike,north,hot,205,200–249 km,5,8,no,delivered,4,1207.26
3372,3372,clothing,van,east,rainy,204.3,200–249 km,7,8,no,delivered,4,1169.68
3373,3373,documents,ev bike,south,hot,145.5,100–149 km,3,16,no,delivered,5,814.47
3374,3374,documents,truck,central,rainy,151.9,150–199 km,8,5,yes,delayed,2,935.2
3375,3375,clothing,ev bike,north,foggy,166.4,150–199 km,10,24,no,delivered,5,962.14
3376,3376,groceries,ev van,central,hot,119.5,100–149 km,5,4,yes,delayed,3,666.37
3377,3377,fragile items,truck,south,cold,245.3,200–249 km,9,16,no,delivered,4,1263.37
3378,3378,cosmetics,scooter,south,foggy,272.6,250+ km,10,7,yes,delayed,2,1519.47
3379,3379,automobile parts,ev bike,west,stormy,258.9,250+ km,13,7,yes,failed,1,1424.96
3380,3380,fragile items,ev bike,central,stormy,85.5,50–99 km,6,3,yes,delayed,2,489.56
3381,3381,documents,van,east,foggy,61.1,50–99 km,3,3,yes,failed,2,490.74
3382,3382,electronics,van,east,foggy,292.7,250+ km,12,16,no,delivered,5,1563.4
3383,3383,clothing,ev van,west,cold,47.9,0–49 km,3,8,no,delivered,5,342.5
3384,3384,fragile items,scooter,west,foggy,112.6,100–149 km,4,16,no,delivered,4,603.8
3385,3385,groceries,bike,west,hot,16,0–49 km,1,24,no,delivered,3,227.21
3386,3386,cosmetics,truck,north,foggy,63.8,50–99 km,4,8,no,delivered,4,484.25
3387,3387,furniture,bike,central,stormy,128.8,100–149 km,11,24,no,delivered,3,677.36
3388,3388,automobile parts,ev bike,north,stormy,19.3,0–49 km,6,24,no,delivered,4,123.59
3389,3389,furniture,ev van,south,rainy,172.7,150–199 km,6,16,no,delivered,4,883
3390,3390,automobile parts,ev bike,west,rainy,129.7,100–149 km,4,4,yes,delayed,3,804.16
3391,3391,documents,scooter,south,hot,129.8,100–149 km,5,4,yes,delayed,2,806.13
3392,3392,cosmetics,ev van,east,cold,229,200–249 km,8,24,no,delivered,4,1251.35
3393,3393,furniture,bike,north,hot,119.2,100–149 km,5,24,no,delivered,5,731.84
3394,3394,clothing,bike,central,stormy,21.5,0–49 km,7,8,no,delivered,4,337.97
3395,3395,documents,scooter,south,cold,205.3,200–249 km,4,8,no,delivered,5,1136.31
3396,3396,documents,truck,north,hot,209.5,200–249 km,3,8,no,delivered,4,1173.87
3397,3397,clothing,ev bike,north,cold,154.6,150–199 km,6,24,no,delivered,5,794.57
3398,3398,automobile parts,scooter,north,foggy,3.6,0–49 km,5,16,no,delivered,5,95.6674
3399,3399,clothing,ev van,west,hot,284.7,250+ km,6,24,no,delivered,5,1478.31
3400,3400,pharmacy,ev bike,north,cold,91.9,50–99 km,5,3,yes,delayed,2,637.21
3401,3401,pharmacy,scooter,east,hot,92.5,50–99 km,3,8,no,delivered,4,639.27
3402,3402,furniture,bike,west,foggy,56.3,50–99 km,5,24,no,delivered,3,387.16
3403,3403,pharmacy,ev bike,south,hot,191.4,150–199 km,8,8,yes,delayed,3,1076.77
3404,3404,automobile parts,scooter,west,cold,179,150–199 km,3,8,no,delivered,3,1017.11
3405,3405,automobile parts,scooter,south,stormy,266.7,250+ km,17,8,yes,delayed,2,1445.62
3406,3406,fragile items,ev bike,east,rainy,188,150–199 km,8,5,yes,delayed,3,1015.92
3407,3407,furniture,scooter,north,rainy,82.2,50–99 km,6,16,no,delivered,5,448.65
3408,3408,cosmetics,van,north,cold,235.7,200–249 km,5,24,no,delivered,4,1264.81
3409,3409,clothing,ev van,north,rainy,87.6,50–99 km,6,8,no,delivered,5,637.18
3410,3410,fragile items,ev bike,north,cold,268.9,250+ km,4,7,no,delivered,5,1506.91
3411,3411,clothing,truck,south,stormy,32.8,0–49 km,6,2,yes,failed,1,330.55
3412,3412,clothing,ev van,south,rainy,127.9,100–149 km,6,24,no,delivered,3,668.78
3413,3413,fragile items,ev bike,south,rainy,294,250+ km,13,8,yes,delayed,3,1581.73
3414,3414,cosmetics,van,north,clear,227,200–249 km,9,24,no,delivered,4,1196.68
3415,3415,clothing,truck,west,stormy,104,100–149 km,7,4,yes,delayed,2,712.38
3416,3416,automobile parts,truck,central,hot,223.8,200–249 km,4,6,no,delivered,5,1243.7
3417,3417,clothing,van,west,hot,5.5,0–49 km,1,24,no,delivered,5,147.38
3418,3418,electronics,ev van,north,stormy,6.3,0–49 km,7,16,no,delivered,5,165.84
3419,3419,automobile parts,truck,west,stormy,122.1,100–149 km,9,4,yes,delayed,3,743
3420,3420,documents,ev bike,south,rainy,287.6,250+ km,10,16,no,delivered,3,1470.67
3421,3421,documents,van,south,hot,170.5,150–199 km,5,8,no,delivered,4,1066.2
